model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
LG GW550|||Released 2009, October|||125.5g, 12mm thickness|||Microsoft Windows Mobile 6.5 Standard|||256MB storage, microSDHC slot|||2.4"|||320x240 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||1300|||mAh|||Li-Ion|||1|||Black|||256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gw550-new.jpg
LG Optimus L9 P760|||Released 2012, November|||125g, 9.1mm thickness|||Android 4.0.4, up to 4.1.2|||4GB 1GB RAM storage, microSDHC slot|||4.7"|||540x960 pixels|||5|||MP|||1080p|||1|||GB RAM|||TI OMAP 4430|||2150|||mAh|||Li-Ion|||1|||White, Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l9.jpg
LG GT505|||Released 2009, August|||98g, 11.8mm thickness|||Feature phone|||60MB storage, microSDHC slot|||3.0"|||240x400 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gt505.jpg
LG GX200|||Released 2010, March|||93g, 13mm thickness|||Feature phone|||80MB storage, microSDHC slot|||2.0"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||2|||Black|||80MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gx200.jpg
LG Cosmos Touch VN270|||Released 2010, December|||123.9g, 17mm thickness|||Feature phone|||microSDHC slot|||2.8"|||240x400 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cosmos-touch.jpg
LG GD900 Crystal|||Released 2009, July|||127g, 13.5mm thickness|||Feature phone|||1.5GB storage, microSDHC slot|||3.0"|||480x800 pixels|||8|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||MISSING|||1GB|||5GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-gd900.jpg
LG Watch Sport|||Released 2017, February|||14.2mm thickness|||Android Wear OS 2.1|||4GB 768MB RAM storage, no card slot|||1.38"|||480x480 pixels|||MISSING|||MISSING|||No video recorder|||768|||MB RAM|||Snapdragon Wear 2100|||430|||mAh|||Li-Ion|||1|||Titanium, dark blue|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-watch-sport-r1.jpg
LG C3320|||Released 2005, Q1|||90g, 24mm thickness|||Feature phone|||No card slot||| |||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-c3320.gif
LG G Vista|||Released 2014, August|||167g, 9.1mm thickness|||Android 4.4.2|||8GB storage, microSDHC|||5.7"|||720x1280 pixels|||8|||MP|||1080p|||1.5|||GB RAM|||Snapdragon 400|||3200|||mAh|||Li-Ion|||1|||Metallic Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-vista-att.jpg
LG Etna C330|||Released 2010|||123.5, 16.4mm thickness|||Feature phone|||64MB storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||BLue, White|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-etna-c330.jpg
LG KS20|||Released 2008, January|||92.5g, 12.8mm thickness|||Microsoft Windows Mobile 6.0 Professional|||128MB storage, microSD slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MSM72000|||1050|||mAh|||Li-Ion|||1|||Black, Baby Pink |||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ks20.gif
LG Optimus LTE2|||Released 2012, August|||145g, 8.9mm thickness|||Android 4.0|||16GB storage, microSDHC|||4.7"|||720x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||Snapdragon S4 Plus|||2150|||mAh|||Li-Ion|||1|||Black, white|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-lte2.jpg
LG Enact VS890|||Released 2013, August|||169.8g, 15.8mm thickness|||Android 4.1.2|||8GB storage, microSDXC|||4.0"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2460|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-enact-vs890.jpg
LG GD710 Shine II|||Released 2009, December|||120g, 13.3mm thickness|||Feature phone|||microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-shine-ii.jpg
LG V20|||Released 2016, October 21|||174g, 7.6mm thickness|||Android 7.0, up to Android 9.0|||32GB/64GB storage, microSDXC|||5.7"|||1440x2560 pixels|||16|||MP|||2160p|||4|||GB RAM|||Snapdragon 820|||3200|||mAh|||Li-Ion|||2|||Titan, Silver, Pink|||32GB,64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-v20-ofic1.jpg
LG Optimus Sol E730|||Released 2011, September|||110g, 9.8mm thickness|||Android 2.3.4|||2GB 512MB RAM storage, microSDHC slot|||3.8"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1500|||mAh|||Li-Ion|||1|||Black, titan, white|||2GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-sol.jpg
LG KT520|||Released 2008, August|||97g, 15.3mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||MISSING|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kt520.jpg
LG G5|||Released 2016, April 01|||159g, 7.7mm thickness|||Android 6.0.1, up to Android 8.0, LG UX 5 UI|||32GB storage, microSDXC|||5.3"|||1440x2560 pixels|||16|||MP|||2160p|||4|||GB RAM|||Snapdragon 820|||2800|||mAh|||Li-Ion|||2|||Silver, Titan, Gold, Pink|||32GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g5.jpg
LG B2000|||Released 2005, Q1|||73g, 15.9mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||MISSING|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-b2000.gif
LG Quantum|||Released 2010, November|||176g, 15.2mm thickness|||Microsoft Windows Phone 7|||16GB storage, No|||3.5"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black|||16GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-quantum.jpg
LG Velvet 5G|||Released 2020, May 15|||180g, 7.9mm thickness|||Android 10, up to Android 11, LG UX|||128GB storage, microSDXC|||6.8"|||1080x2460 pixels|||48|||MP|||2160p|||6/8|||GB RAM|||Snapdragon 765G 5G|||4300|||mAh|||Li-Po|||2|||Aurora White, Aurora Green, Aurora Gray, Illusion Sunset, Red, Pink|||128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-.jpg
LG Joy|||Released 2015, May|||128g, 11.9mm thickness|||Android 4.4|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||Snapdragon 200|||1900|||mAh|||Li-Ion|||1|||Dark blue, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-joy-.jpg
LG M6100|||Released 2006, January|||88g, 19.9mm thickness|||Feature phone|||128MB storage, no card slot|||1.3"|||128x160 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Silver, Blue, Black|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-m6100.gif
LG KM570 Cookie Gig|||Released 2010, May|||87g, 11.9mm thickness|||Feature phone|||4GB storage, microSDHC slot|||3.0"|||240x400 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Silver, Black, Prism Violet, Blue|||4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cookie-music-ofic.jpg
LG Optimus L4 II Dual E445|||Released 2013, July|||125g, 11.9mm thickness|||Android 4.1.2|||4GB 512MB RAM storage, microSDHC slot|||3.8"|||320x480 pixels|||3|||MP|||480p|||512|||MB RAM|||MT6575|||1700|||mAh|||Li-Ion|||2|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l4-ii-dual-e445.jpg
LG C2500|||Released 2005, December|||80g, 18mm thickness|||Feature phone|||60MB storage, no card slot|||1.5"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||720|||mAh|||Li-Ion|||1|||Black, Blue, Silver|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-c2500.gif
LG GS106|||Released 2010, March|||70g, 12.9mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gs106.jpg
LG W7020|||Released 2002, Q4|||89g, 22mm thickness|||Feature phone|||No card slot||| |||128x160 pixels, 10 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Po|||1|||MISSING|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgw7020.gif
LG C3380|||Released 2005, Q1|||85g, 24mm thickness|||Feature phone|||16MB storage, no card slot||| |||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||930|||mAh|||Li-Ion|||1|||Black, Orange, Green|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-c3380.gif
LG F7250|||Released 2004, Q4|||115g, 25mm thickness|||Feature phone|||1MB storage, no card slot|||1.9"|||128x160 pixels, 12 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||MISSING|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgf7250.gif
LG X335|||Released 2011|||77.5g, 13.8mm thickness|||Feature phone|||80MB storage, microSDHC slot|||2.3"|||320x240 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||2|||Black|||80MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-neosmart-x335.jpg
LG Wink Style T310|||Released 2010, August|||86.5g, 11.9mm thickness|||Feature phone|||20MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black&Red, White&Organge, Black&Titan Silver, Pink&White|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-wink-style-t310.jpg
LG G5200|||Released 2002, Q3|||80g, 20mm thickness|||Feature phone|||No card slot||| |||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Po|||1|||1|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgg5200.gif
LG GU230 Dimsun|||Released 2010, June|||89g, 13.8mm thickness|||Feature phone|||6MB storage, microSD slot|||2.2"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, Silver, Pink|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gu230.jpg
LG U8550|||Released 2006, February|||135g, 24.7mm thickness|||Feature phone|||20MB storage, microSD slot|||2.2"|||220x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1440|||mAh|||Li-Ion|||1|||Orange, Green, Silver|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u8550.gif
LG KE800|||Released 2006, October|||95g, 17.5mm thickness|||Feature phone|||60MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Po|||1|||Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ke800.gif
LG X350|||Released 2011, December|||116g, 13.5mm thickness|||Feature phone|||43MB storage, microSDHC slot|||2.3"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||2|||Black|||43MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-x350.jpg
LG L Bello|||Released 2014, September|||137g, 10.7mm thickness|||Android 4.4.2, LG UI 3|||8GB storage, microSDHC|||5.0"|||480x854 pixels|||8|||MP|||1080p|||1|||GB RAM|||MT6582|||2540|||mAh|||Li-Ion|||2|||White, Black, Gold|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l-bello.jpg
LG Thrill 4G P925|||Released  2011, August|||168g, 11.9mm thickness|||Android 2.2, up to 2.3|||8GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||1080p|||512|||MB RAM|||TI OMAP 4430|||1500|||mAh|||Li-Ion|||1|||Dark blue|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-thrill-4g.jpg
LG Extravert VN271|||Released 2011, November|||122g, 15.7mm thickness|||Feature phone|||microSDHC slot|||2.8"|||240x400 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-extravert.jpg
LG CE110|||Released 2007, September|||81g, 21mm thickness|||Feature phone|||No card slot|||1.56"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ce110.jpg
LG U890|||Released 2006, February|||99g, 18.2mm thickness|||Feature phone|||68MB storage, microSD slot|||2.2"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1440|||mAh|||Li-Ion|||1|||MISSING|||68MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u890.gif
LG KG275|||Released 2007, June|||59g, 12.9mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||750|||mAh|||Li-Ion|||1|||Black, Gray|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg275.gif
LG C360|||Released 2011|||102g, 12.9mm thickness|||Feature phone|||50MB storage, microSDHC slot|||2.3"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-c360.jpg
LG GT540 Optimus|||Released 2010, June|||115.5g, 12.7mm thickness|||Android 1.6, up to 2.1|||139MB 156MB RAM storage, microSDHC slot|||3.0"|||320x480 pixels|||3|||MP|||480p|||156|||MB RAM|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black, White, Pink|||139MB|||156MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-gt540-optimus-ofic.jpg
LG G Vista 2|||Released 2015, November|||169.8g, 9.7mm thickness|||Android 5.1|||16GB storage, microSDHC|||5.7"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 617|||3000|||mAh|||Li-Ion|||1|||Metallic Black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-vista-2-.jpg
LG KF900 Prada|||Released 2008, December|||130g, 16.8mm thickness|||Feature phone|||60MB storage, microSDHC slot|||3.0"|||240x400 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/prada-ii.jpg
LG G8 ThinQ|||Released 2019, April 11|||167g, 8.4mm thickness|||Android 9.0, up to Android 10, LG UX 9.0|||128GB storage, microSDXC|||6.1"|||1440x3120 pixels|||16|||MP|||2160p|||6|||GB RAM|||Snapdragon 855|||3500|||mAh|||Li-Po|||2|||Platinum Gray, New Aurora Black, New Moroccan Blue, Carmine Red|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g8-thinq-r1.jpg
LG Watch Urbane 2nd Edition LTE|||Released 2016, March|||92.7g, 14.2mm thickness|||Android Wear OS 2.1|||4GB 768MB RAM storage, no card slot|||1.38"|||480x480 pixels|||MISSING|||MISSING|||No video recorder|||768|||MB RAM|||Snapdragon 400|||570|||mAh|||Li-Ion|||1|||Space Black, Opal Blue, Opal Blue, Signature Brown|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-watch-urbane-2nd-edition.jpg
LG A165|||Released 2011|||81g, 14.1mm thickness|||Feature phone|||4MB storage, microSD slot|||2.0"|||176x220 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||2|||Black|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-a165.jpg
LG V50S ThinQ 5G|||Released 2019, October|||192g, 8.4mm thickness|||Android 9.0, LG UX 9.0|||256GB storage, microSDXC|||6.4"|||1080x2340 pixels|||13|||MP|||2160p|||8|||GB RAM|||Snapdragon 855|||4000|||mAh|||Li-Po|||2|||Aurora Black|||256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g8x-thinq.jpg
LG G Stylo|||Released 2015, May|||165.9g, 9.4mm thickness|||Android 5.0, up to 6.0|||8GB/16GB storage, microSDHC|||5.7"|||720x1280 pixels|||8|||MP|||1080p|||1/2|||GB RAM|||Snapdragon 410|||3000|||mAh|||Li-Ion|||1|||Black|||8GB,16GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-stylo-cdma.jpg
LG K7|||Released 2016, February|||161g, 9.1mm thickness|||Android 5.1|||8GB/16GB storage, microSDHC|||5.0"|||480x854 pixels|||8|||MP|||720p|||1/1|||GB RAM|||MT6580M|||2125|||mAh|||Li-Ion|||2|||White, Black, Gold; Titan (LTE model)|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k7.jpg
LG Optimus 2 AS680|||Released 2011, Q4|||124.7g, 11.9mm thickness|||Android 2.3|||179MB storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black|||179MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-2-as680.jpg
LG X screen|||Released 2016, March|||120g, 7.1mm thickness|||Android 6.0|||16GB storage, microSDXC|||4.93"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 410|||2300|||mAh|||Li-Po|||2|||Black, White, Pink Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-x-screen-.jpg
LG G Pad 5 10.1|||Released 2019, November|||498g, 8mm thickness|||Android 9.0|||32GB storage, microSDXC|||10.1"|||1200x1920 pixels|||8|||MP|||2160p|||4|||GB RAM|||Snapdragon 821|||8200|||mAh|||Li-Po|||1|||Silver|||32GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-gpad-5-101-lmt600l.jpg
LG KE600|||Released 2006, March|||90g, 18.9mm thickness|||Feature phone|||70MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||70MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ke600.gif
LG GB230 Julia|||Released 2009, September|||89g, 15.7mm thickness|||Feature phone|||6MB storage, microSD slot|||2.0"|||176x220 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Dark Blue|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb230.jpg
LG Q Stylo 4|||Released 2018, June|||172g, 8.1mm thickness|||Android 8.1, LG UX 7|||32GB storage, microSDXC|||6.2"|||1080x2160 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 450|||3300|||mAh|||Li-Ion|||1|||Aurora Black|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-stylo-4-q710ms.jpg
LG Nexus 5|||Released 2013, November|||130g, 8.6mm thickness|||Android 4.4, up to 6.0|||16GB/32GB storage, no card slot|||4.95"|||1080x1920 pixels|||8|||MP|||1080p|||2|||GB RAM|||Snapdragon 800|||2300|||mAh|||Li-Po|||1|||Black, White, Red|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-google-nexus-5-.jpg
LG Q8 (2018)|||Released 2018, August|||172g, 8.4mm thickness|||Android 8.1|||64GB storage, microSDXC|||6.2"|||1080x2160 pixels|||16|||MP|||1080p|||4|||GB RAM|||Snapdragon 450|||3300|||mAh|||Li-Po|||2|||Aurora Black, Moroccan Blue|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-q8-2018-.jpg
LG G Pro Lite|||Released 2013, November|||161g, 9.4mm thickness|||Android 4.1.2, upgradаble to 4.4.2|||8GB storage, microSDHC|||5.5"|||540x960 pixels|||8|||MP|||720p|||1|||GB RAM|||MT6577|||3140|||mAh|||Li-Ion|||1|||White, Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pro-lite-d680.jpg
LG Octane|||Released 2010, October|||128g, 16mm thickness|||Feature phone|||microSDHC slot|||2.6"|||320x240 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-octane.jpg
LG Nexus 5X|||Released 2015, October|||136g, 7.9mm thickness|||Android 6.0, up to Android 8.0|||16GB/32GB storage, no card slot|||5.2"|||1080x1920 pixels|||12|||MP|||2160p|||2|||GB RAM|||Snapdragon 808|||2700|||mAh|||Li-Po|||1|||Carbon, Quartz, Ice|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-nexus-5x-.jpg
LG G Watch W100|||Released 2014, June|||63g, 10mm thickness|||Android Wear OS|||4GB 512MB RAM storage, no card slot|||1.65"|||280x280 pixels|||MISSING|||MISSING|||No video recorder|||512|||MB RAM|||Snapdragon 400|||400|||mAh|||Li-Ion|||1|||Black Titan, White Gold|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-watch.jpg
LG Optimus Q2 LU6500|||Released 2011, September|||147g, 12.3mm thickness|||Android 2.3.4|||8GB storage, microSDHC|||4.0"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||Nvidia Tegra 2 AP20H|||1500|||mAh|||Li-Ion|||1|||Black, White|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-lu2300-q2.jpg
LG GB210|||Released 2009, May|||79g, 15.6mm thickness|||Feature phone|||4MB storage, microSDHC slot|||1.77"|||120x160 pixels|||1.3|||MP|||MISSING|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, Titan|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb210.jpg
LG KG190|||Released 2006, May|||85g, 17mm thickness|||Feature phone|||128MB storage, no card slot|||1.3"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||720|||mAh|||Li-Ion|||1|||Black|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg190.gif
LG Fireweb|||Released 2013, October|||122.5g, 9mm thickness|||Firefox OS 1.1|||2GB storage, microSDHC slot|||4.0"|||320x480 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||Snapdragon S1|||1540|||mAh|||Li-Ion|||1|||Black|||2GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-fireweb.jpg
LG S5000|||Released 2005, October|||95g, 23mm thickness|||Feature phone|||No card slot||| |||128x160 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||930|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-s5000.gif
LG K10 (2017)|||Released 2017, February|||144g, 7.9mm thickness|||Android 7.0, up to Android 8.0|||16GB/32GB storage, microSDXC|||5.3"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6750|||2800|||mAh|||Li-Ion|||2|||Black, Gold, Titan|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k10-2017.jpg
LG G2 Lite|||Released 2014, November|||153.7g, 11.9mm thickness|||Android 4.4.2|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||480x800 pixels|||8|||MP|||480p|||1|||GB RAM|||MISSING|||1820|||mAh|||Li-Ion|||2|||White, Black, Gold|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g2-lite-d295.jpg
LG U310|||Released 2006, October|||89g, 18.3mm thickness|||Feature phone|||microSD slot|||2.0"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Orange, Green, Chameleon|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u310.gif
LG Optimus L2 II E435|||Released 2014, March|||110g, 12mm thickness|||Android 4.1.2|||4GB storage, microSDHC slot|||3.2"|||240x320 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S1|||1540|||mAh|||Li-Ion|||2|||Black, White|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l2ii-dual-sim-e435k.jpg
LG KS365|||Released 2010, August|||111g, 16.8mm thickness|||Feature phone|||microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Blue, Red, Pink|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ks365.jpg
