model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Nokia X6 (2009)|||Released 2009, December|||122g, 13.8mm thickness|||Symbian 9.4, Series 60 rel. 5|||32GB storage, no card slot|||3.2"|||360x640 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||1320|||mAh|||Li-Ion|||1|||Blue on White, Red on Black|||32GB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x6.jpg
Nokia 800c|||Released 2012, September|||142g, 12.1mm thickness|||Microsoft Windows Phone 7.5 Mango|||16GB storage, no card slot|||3.7"|||480x800 pixels|||8|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1450|||mAh|||Li-Ion|||1|||Black, Cyan|||16GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-800c.jpg
Nokia G300|||Released 2021, October 19|||210.1g, 9.3mm thickness|||Android 11|||64GB storage, microSDXC|||6.52"|||720x1600 pixels|||16|||MP|||1080p|||4|||GB RAM|||Snapdragon 480 5G|||4470|||mAh|||Li-Po|||1|||Meteor Grey|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-g300-5g.jpg
Nokia 1101|||Released 2005, June|||86g, 20mm thickness|||Feature phone|||No card slot||| |||96x65 pixels, 4 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Xpress-on covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1101.gif
Nokia 6710 Navigator|||Released 2009, August|||117g, 14.9mm thickness|||Symbian OS 9.3, S60 rel. 3.2|||50MB storage, microSDHC slot|||2.6"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Titanium, Brown, Black|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6710.jpg
Nokia 3.2|||Released 2019, May 22|||181g, 8.6mm thickness|||Android 9.0, up to Android 11, Android One|||16GB/32GB/64GB storage, microSDXC|||6.26"|||720x1520 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 429|||4000|||mAh|||Li-Ion|||2|||Black, Steel|||16GB,32GB,64GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-32.jpg
Nokia 225 Dual SIM|||Released 2014, May|||100.6g, 10.4mm thickness|||Feature phone|||microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||1200|||mAh|||Li-Ion|||2|||Red, yellow, green, black, white|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/Nokia-225-Dual-SIM.jpg
Nokia 1662|||Released 2009, Q2|||82g, 13.8mm thickness|||Feature phone|||No card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Black, Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1662.jpg
Nokia X5-01|||Released 2010, September|||129g, 16.9mm thickness|||Symbian OS 9.3, Series 60 v3.2 UI|||200MB storage, microSDHC slot|||2.36"|||320x240 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Pink, Azure, Graphite Black, Yellow Green, Purple|||200MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x5-ofic.jpg
Nokia 5530 XpressMusic|||Released 2009, August|||107g, 13mm thickness|||Symbian 9.4, Series 60 rel. 5|||70MB 128MB SDRAM storage, microSDHC slot|||2.9"|||360x640 pixels|||3|||MP|||480p|||128|||MB RAM|||MISSING|||1000|||mAh|||Li-Ion|||1|||Red on black, Blue on white, Grey on black, Pink on white, Yellow on white|||70MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5530-xpressmusic.jpg
Nokia 2690|||Released 2010, March|||80.7g, 13.8mm thickness|||Feature phone|||microSDHC slot|||1.8"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Graphite, White silver, Hot pink, Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2690.jpg
Nokia E62|||Released 2006, September|||144g, 14mm thickness|||Symbian OS 9.1, Series 60 UI|||80MB 32MB RAM storage, miniSD slot|||2.9"|||320x240 pixels|||MISSING|||MISSING|||No video recorder|||32|||MB RAM|||MISSING|||1500|||mAh|||Li-Po|||1|||Silver|||80MB|||32MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e62.gif
Nokia X3|||Released 2009, December|||103g, 14.1mm thickness|||Feature phone|||46MB storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Red on Black, Blue on Silver|||46MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x3.jpg
Nokia 101|||Released 2011, October|||71g, 14.9mm thickness|||Feature phone|||microSDHC slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||2|||Phantom Black, Coral Red|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-101.jpg
Nokia 700|||Released 2011, September|||96g, 9.7mm thickness|||Symbian Belle, up to Belle FP1|||2GB 512MB RAM storage, microSDHC slot|||3.2"|||360x640 pixels|||5|||MP|||720p|||512|||MB RAM|||MISSING|||1080|||mAh|||Li-Ion|||1|||Cool Grey, Silver/White, Coral Red, Peacock Blue and  Purple|||2GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-700.jpg
Nokia 2.2|||Released 2019, June 11|||153g, 9.3mm thickness|||Android 9.0, up to Android 11, Android One|||16GB/32GB storage, microSDXC|||5.71"|||720x1520 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Helio A22|||3000|||mAh|||Li-Ion|||2|||Steel, Tungsten Black|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-22.jpg
Nokia Lumia 520|||Released 2013, April|||124g, 9.9mm thickness|||Microsoft Windows Phone 8, up to 8.1|||8GB storage, microSDXC|||4.0"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||MSM8227|||1430|||mAh|||Li-Ion|||1|||Yellow, red, cyan, white/black|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-520.jpg
Nokia 7020|||Released 2009, December|||86.2g, 17.3mm thickness|||Feature phone|||45MB storage, microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Graphite, Hot Pink, Silver, Blue|||45MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7020.jpg
Nokia Lumia 625|||Released 2013, August|||159g, 9.2mm thickness|||Microsoft Windows Phone 8, up to 8.1|||8GB storage, microSDXC|||4.7"|||480x800 pixels|||5|||MP|||1080p|||512|||MB RAM|||Snapdragon 400|||2000|||mAh|||Li-Ion|||1|||Orange, Bright green, Yellow, Black and white|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-625.jpg
Nokia 6670|||Released 2004, Q3|||120g, 20.9mm thickness|||Symbian 7.0s, Series 60 v2.0 UI|||8MB storage, RS-DV-MMC slot|||2.1"|||176x208 pixels|||1|||MP|||144p|||MISSING|||MISSING|||TI OMAP 1510|||900|||mAh|||Li-Ion|||1|||Deep Blue, Aluminum Grey|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6670.gif
Nokia 9300|||Released 2004, Q3|||167g, 21mm thickness|||Symbian 7.0s, Series 80 v2.0 UI|||80MB storage, MMC slot|||4.0"|||640x200 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||TI OMAP 1510|||970|||mAh|||Li-Po|||1|||MISSING|||80MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no9300.gif
Nokia N72|||Released 2006, April|||124g, 21.8mm thickness|||Symbian OS 8.1, Series 60 UI 2.8|||20MB storage, RS-DV-MMC slot|||2.1"|||176x208 pixels|||2|||MP|||144p|||MISSING|||MISSING|||TI OMAP 1710|||970|||mAh|||Li-Ion|||1|||Gloss Black, Pearl Pink|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n72.gif
Nokia 7900 Crystal Prism|||Released 2008, June|||101g, 11.3mm thickness|||Feature phone|||1GB storage, no card slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Black|||1GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7900-crystal.jpg
Nokia 6230i|||Released 2005, Q1|||99g, 20mm thickness|||Feature phone|||32MB storage, MMC slot|||1.5"|||208x208 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Silver Grey, Black , White|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6230i.gif
Nokia 9000 Communicator|||Released 1998|||397g, 38mm thickness|||Feature phone|||8MB storage, no card slot||| |||640x200 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||8MB|||MISSING|||MISSING
Nokia E72|||Released 2009, October|||128g, 10mm thickness|||Symbian OS 9.3, Series 60 v3.2 UI|||250MB 128MB RAM storage, microSDHC slot|||2.36"|||320x240 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||1500|||mAh|||Li-Po|||1|||White, Zodium Black, Metal Grey, Topaz Brown, Amethyst Purple, White Edition|||250MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e72.jpg
Nokia 8800 Sapphire Arte|||Released 2008, February|||150g, 14.6mm thickness|||Feature phone|||1GB storage, no card slot|||2.0"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Brown|||1GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-sp-arte.gif
Nokia N97|||Released 2009, June|||150g, 15.9mm thickness|||Symbian 9.4, Series 60 rel. 5|||32GB storage, microSDHC|||3.5"|||360x640 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||1500|||mAh|||Li-Po|||1|||White, Black|||32GB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n97.jpg
Nokia 6500 slide|||Released 2007, September|||125g, 16.4mm thickness|||Feature phone|||20MB storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Steel, Black|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6500slide.gif
Nokia 3500 classic|||Released 2007, October|||81g, 13.1mm thickness|||Feature phone|||8.5MB storage, microSD slot|||1.8"|||128x160 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Grey, Pink, Mandarine, Azure Blue|||8MB|||5MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3500classic.gif
Nokia 6230|||Released 2003, Q4|||97g, 20mm thickness|||Feature phone|||6MB storage, MMC slot|||1.5"|||128x128 pixels, 5 lines|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||2 - Graphite, Pearl White|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6230.gif
Nokia 1202|||Released 2009, April|||78g, 13.1mm thickness|||Feature phone|||No card slot|||1.3"|||96x68 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||720|||mAh|||Li-Ion|||1|||Midnight black, Violet blue, Silver grey (Nokia 1203)|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1202.jpg
Nokia 6290|||Released 2006, November|||115g, 20.8mm thickness|||Symbian OS 9.2, S60 rel. 3.1|||45MB 64MB RAM storage, microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||Video recorder|||64|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, Light Blue|||45MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6290.gif
Nokia 800 Tough|||Released 2019, September 05|||161g, 16.1mm thickness|||KaiOS|||4GB 512MB storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||MISSING|||512|||MB RAM|||Snapdragon 205|||2100|||mAh|||Li-Ion|||2|||Black Steel, Desert Sand|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-800t.jpg
Nokia Asha 503|||Released 2013, November|||110.2g, 12.7mm thickness|||Nokia Asha software platform 1.2|||microSDHC slot|||3.0"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||1200|||mAh|||Li-Ion|||1|||Yellow, black, green, red, blue, white|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-503.jpg
Nokia 6121 classic|||Released 2008, February|||89g, 15mm thickness|||Symbian 9.2, S60 rel. 3.1|||32MB 64MB RAM 128MB ROM storage, microSDHC slot|||2.0"|||240x320 pixels|||2|||MP|||240p|||64|||MB RAM|||MISSING|||890|||mAh|||Li-Ion|||1|||Black, Pearl White, Pink, Sand Gold|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6121classic.gif
Nokia 7373|||Released 2006, September|||104g, 23mm thickness|||Feature phone|||8MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||Bronze Black, Powder Pink|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7373.gif
Nokia 6700 classic|||Released 2009, May|||116.5g, 11.2mm thickness|||Feature phone|||170MB storage, microSDHC slot|||2.2"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||970|||mAh|||Li-Ion|||1|||Gold, White Gold, Illuvial, Silver metallic, Matte metallic, Black metallic|||170MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6700-classic.jpg
Nokia 1680 classic|||Released 2008, July|||73.7g, 15mm thickness|||Feature phone|||11MB storage, no card slot|||1.85"|||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||Black, Slate Gray, Wine Red, Deep Plum|||11MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1680-classic.jpg
Nokia 2|||Released 2017, November|||161g, 9.3mm thickness|||Android 7.1.1, up to Android 8.1|||8GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||720p|||1|||GB RAM|||Snapdragon 212|||4100|||mAh|||Li-Ion|||2|||Pewter/Black, Pewter/White, Copper/Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia2-.jpg
Nokia 230 Dual SIM|||Released 2015, December|||91.8g, 10.9mm thickness|||Feature phone|||16MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||MISSING|||16|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||2|||Black, White|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-230-ds.jpg
Nokia 6800|||Released 2003, Q1|||122g, 23mm thickness|||Feature phone|||No card slot|||1.7"|||128x128 pixels, 8 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||MISSING|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6800.gif
Nokia 6150|||Released 1998|||141g, 28mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||600|||mAh|||Li-Po|||1|||2|||MISSING|||MISSING|||MISSING
Nokia 2330 classic|||Released 2009, June|||80g, 13.8mm thickness|||Feature phone|||10MB storage, no card slot|||1.8"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Black, Deep red|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2330-classic.jpg
Nokia E71|||Released 2008, July|||127g, 10mm thickness|||Symbian OS 9.2, Series 60 v3.1 UI|||110MB 128MB RAM storage, microSDHC slot|||2.36"|||320x240 pixels|||3|||MP|||240p|||128|||MB RAM|||MISSING|||1500|||mAh|||Li-Po|||1|||White Steel, Grey Steel, Black, Red|||110MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e71.jpg
Nokia 6133|||Released 2006, October|||102g, 20mm thickness|||Feature phone|||11MB storage, microSD slot|||2.2"|||240x320 pixels, 2.2 inch|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Black|||11MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6133.gif
Nokia Asha 203|||Released 2012, May|||90g, 13.9mm thickness|||Feature phone|||10MB 32MB ROM 16MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||144p|||16|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||1||| Dark Red, Dark Grey, Silver White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-203.jpg
Nokia N81 8GB|||Released 2007, October|||140g, 17.9mm thickness|||Symbian OS 9.2, Series 60 v3.1 UI|||8GB storage, no card slot|||2.4"|||240x320 pixels|||2|||MP|||240p|||96|||MB RAM|||MISSING|||1050|||mAh|||Li-Po|||1|||Cocoa brown|||8GB|||96MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n81-8gb.gif
Nokia 8110 4G|||Released 2018, April 23|||117g, 14.9mm thickness|||KaiOS|||4GB 512MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||Video recorder|||512|||MB RAM|||Snapdragon 205|||1500|||mAh|||Li-Ion|||2|||Traditional Black, Banana Yellow|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8110-4g-.jpg
Nokia 5.1|||Released 2018, August|||150g, 8.3mm thickness|||Android 8.0, up to Android 10, Android One|||16GB/32GB storage, microSDXC|||5.5"|||1080x2160 pixels|||16|||MP|||1080p|||2/3|||GB RAM|||Helio P18|||2970|||mAh|||Li-Ion|||2|||Copper, Tempered Blue, Black|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-51.jpg
Nokia 150|||Released 2017, January|||81g, 13.5mm thickness|||Feature phone|||microSDHC slot|||2.4"|||240x320 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||2|||Black, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-150-.jpg
Nokia Lumia 530 Dual SIM|||Released 2014, August|||129g, 11.7mm thickness|||Microsoft Windows Phone 8.1|||4GB 512MB RAM storage, microSDXC slot|||4.0"|||480x854 pixels|||5|||MP|||480p|||512|||MB RAM|||Snapdragon 200|||1430|||mAh|||Li-Ion|||2|||Bright orange, Bright green, White, Dark grey|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-530.jpg
Nokia 105 4G|||Released 2021, July 15|||80.2g, 14.5mm thickness|||Feature phone|||48MB 128MB RAM storage, no card slot|||1.8"|||120x160 pixels|||MISSING|||MISSING|||MISSING|||128|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||2|||Black, Blue, Red|||48MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-105-4g.jpg
Nokia C3-01 Gold Edition|||Released 2011, August|||100g, 11mm thickness|||Feature phone|||140MB 64MB RAM 128MB ROM storage, microSDHC slot|||2.4"|||240x320 pixels|||5|||MP|||480p|||64|||MB RAM|||MISSING|||1050|||mAh|||Li-Ion|||1|||Gold|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/Nokia-C3-01-Gold-Edition.jpg
Nokia N93|||Released 2006, April|||180g, 28.2mm thickness|||Symbian OS 9.1, S60 3rd edition|||50MB 64MB RAM storage, miniSD slot|||2.4"|||240x320 pixels|||3|||MP|||480p|||64|||MB RAM|||MISSING|||1100|||mAh|||Li-Po|||1|||Black, Silver|||50MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n93.gif
Nokia Lumia 610|||Released 2012, April|||131.5g, 12mm thickness|||Microsoft Windows Phone 7.5 Mango|||8GB storage, no card slot|||3.7"|||480x800 pixels|||5|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1300|||mAh|||Li-Ion|||1|||White, Cyan, Magenta, Black|||8GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-610.jpg
Nokia 8810|||Released 1998|||118g, 18mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||600|||mAh|||NiMH|||1|||Metallic|||MISSING|||MISSING|||MISSING
Nokia C5-06|||Released 2012, March|||93g, 13.8mm thickness|||Symbian 9.4, Series 60 rel. 5|||40MB 128MB RAM 256MB ROM storage, microSDHC slot|||3.2"|||360x640 pixels|||2|||MP|||480p|||128|||MB RAM|||MISSING|||1000|||mAh|||Li-Ion|||1|||Graphite Black, Aluminium Grey, Red, Orange, Blue, Black Illuvial, White Illuvial, White/Red, White/Orange|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c5-06.jpg
Nokia Lumia 638|||Released 2014, December|||136g, 9.2mm thickness|||Microsoft Windows Phone 8.1|||8GB storage, microSDXC|||4.5"|||480x854 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 400|||1830|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-638.jpg
Nokia 7650|||Released 2002, Q1|||154g, 26mm thickness|||Symbian 6.1, Series 60 v1.0 UI|||4MB storage, no card slot|||2.1"|||176x208 pixels, 35x41mm|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||750|||mAh|||Li-Ion|||1|||MISSING|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7650.gif
Nokia 6820|||Released 2003, Q4|||100g, 20mm thickness|||Feature phone|||3.5MB storage, no card slot|||1.6"|||128x128 pixels, 8 lines|||0.1|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||MISSING|||3MB|||5MB|||https://fdn2.gsmarena.com/vv/bigpic/no6820.gif
Nokia 2700 classic|||Released 2009, July|||85g, 14mm thickness|||Feature phone|||32MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Jet Black, Mahogany Red, Frost Gray|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2700-classic.jpg
Nokia 7500 Prism|||Released 2007, July|||83g, 14mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||Black|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7500-prism.gif
Nokia X2-02|||Released 2012, January|||71g, 15mm thickness|||Feature phone|||10MB 64MB ROM 32MB RAM storage, microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||Video recorder|||32|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||2|||Bright Red, Dark Silver, Orange, Violet, Ocean Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x2-02.jpg
Nokia Lumia 620|||Released 2013, January|||127g, 11mm thickness|||Microsoft Windows Phone 8, up to 8.1|||8GB storage, microSDXC|||3.8"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S4|||1300|||mAh|||Li-Ion|||1|||Lime green, orange, magenta, yellow, cyan, white, black|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-620.jpg
Nokia 6650 fold|||Released 2008, June|||112g, 16.2mm thickness|||Symbian, Series 60 v3.2 UI|||30MB storage, microSD slot|||2.2"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Silver, Black|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6650.jpg
Nokia 2680 slide|||Released 2008, September|||97g, 15mm thickness|||Feature phone|||12MB 4MB RAM 32MB ROM storage, no card slot|||1.8"|||128x160 pixels|||0.3|||MP|||96p|||4|||MB RAM|||MISSING|||860|||mAh|||Li-Ion|||1|||Slate Gray, Night Blue, Orange, Violet|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2680-slide.jpg
Nokia 3310|||Released 2000|||133g, 22mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||NiMH|||1|||User exchangeable front and back covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3310b.gif
Nokia 7260|||Released 2004, Q3|||92g, 18mm thickness|||Feature phone|||No card slot|||1.6"|||128x128 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||MISSING|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7260.gif
Nokia 7110|||Released |||141g, 24mm thickness|||Feature phone|||No card slot||| |||96x65 pixels, 6 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||600|||mAh|||Li-Po|||1|||Dark green|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7110b.gif
Nokia 110 4G|||Released 2021, July 15|||84.5g, 14.5mm thickness|||Feature phone|||48MB 128MB RAM storage, microSDHC slot|||1.8"|||120x160 pixels|||0.1|||MP|||MISSING|||128|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||2|||Yellow, Aqua, Black|||48MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-110-4g.jpg
Nokia 8250|||Released 2000|||81g, 19mm thickness|||Feature phone|||No card slot||| |||84x48 pixels, 5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Xpress-on covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no8250.gif
Nokia Lumia 810|||Released 2012, November|||145g, 10.9mm thickness|||Microsoft Windows Phone 8, up to 8.1|||8GB storage, microSDXC|||4.3"|||480x800 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||1800|||mAh|||Li-Ion|||1|||Black, Cyan|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-810.jpg
Nokia 6301|||Released 2008, March|||93g, 13.1mm thickness|||Feature phone|||30MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Cocoa|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6301.gif
